nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-10403132017,10403,10403132017,17,892,210,204,60,46,2,12,1
ACTA-10404132018,10404,10404132018,18,283,39,40,1,28,3,1,1
ACTA-10405132019,10405,10405132019,19,185,4,18,7,21,4,2,1
ACTA-10501132020,10501,10501132020,20,493,59,13,63,67,7,18,1
ACTA-10101133001,10101,10101133001,1,467,113,60,10,46,15,9,1
ACTA-10102133002,10102,10102133002,2,560,45,54,75,50,0,5,1
ACTA-10103133003,10103,10103133003,3,724,113,100,48,79,15,29,1
ACTA-10201133004,10201,10201133004,4,482,11,79,42,3,2,8,1
ACTA-10202133005,10202,10202133005,5,357,59,69,56,24,15,3,1
ACTA-10301133006,10301,10301133006,6,865,143,37,139,169,18,38,1
ACTA-10302133007,10302,10302133007,7,186,33,28,25,33,7,7,1
ACTA-10303133008,10303,10303133008,8,790,130,51,96,42,1,12,1
ACTA-10304133009,10304,10304133009,9,559,74,30,50,66,0,27,1
ACTA-10401133010,10401,10401133010,10,726,64,71,10,28,11,34,1
ACTA-10402133011,10402,10402133011,11,748,133,28,138,32,5,34,1
ACTA-10403133012,10403,10403133012,12,159,2,20,2,19,2,6,1
ACTA-10404133013,10404,10404133013,13,652,111,90,71,81,8,10,1
ACTA-10405133014,10405,10405133014,14,302,30,64,52,58,10,12,1
ACTA-10501133015,10501,10501133015,15,274,47,12,22,32,7,9,1
ACTA-10101133016,10101,10101133016,16,327,6,15,46,32,5,4,1
ACTA-10102133017,10102,10102133017,17,438,87,55,64,86,20,19,1
ACTA-10103133018,10103,10103133018,18,682,30,4,60,14,5,26,1
ACTA-10201133019,10201,10201133019,19,947,161,70,133,1,30,19,1
ACTA-10202133020,10202,10202133020,20,189,26,44,16,15,3,1,1
ACTA-10301134001,10301,10301134001,1,492,27,59,95,39,0,23,1
ACTA-10302134002,10302,10302134002,2,912,148,115,33,31,0,40,1
ACTA-10303134003,10303,10303134003,3,885,191,24,32,38,4,14,1
ACTA-10304134004,10304,10304134004,4,587,68,0,72,92,0,11,1
ACTA-10401134005,10401,10401134005,5,696,69,114,98,43,16,11,1
ACTA-10402134006,10402,10402134006,6,381,6,62,66,28,9,12,1
ACTA-10403134007,10403,10403134007,7,416,66,8,69,62,13,13,1
ACTA-10404134008,10404,10404134008,8,567,31,18,45,83,13,20,1
ACTA-10405134009,10405,10405134009,9,330,71,8,23,38,5,4,1
ACTA-10501134010,10501,10501134010,10,856,158,192,23,170,9,20,1
ACTA-10101134011,10101,10101134011,11,557,95,15,96,27,13,12,1
ACTA-10102134012,10102,10102134012,12,271,33,58,43,18,11,1,1
ACTA-10103134013,10103,10103134013,13,794,173,31,45,74,30,22,1
ACTA-10201134014,10201,10201134014,14,894,64,18,116,153,41,28,1
ACTA-10202134015,10202,10202134015,15,335,63,63,24,6,5,11,1
ACTA-10301134016,10301,10301134016,16,273,7,25,5,4,0,10,1
ACTA-10302134017,10302,10302134017,17,936,115,93,3,96,14,9,1
ACTA-10303134018,10303,10303134018,18,490,2,5,5,87,5,11,1
ACTA-10304134019,10304,10304134019,19,402,57,5,4,67,10,8,1
ACTA-10401134020,10401,10401134020,20,380,56,59,10,48,0,17,1
ACTA-10402135001,10402,10402135001,1,640,102,121,61,44,10,20,1
ACTA-10403135002,10403,10403135002,2,786,159,41,99,89,5,0,1
ACTA-10404135003,10404,10404135003,3,800,68,173,105,39,30,12,1
ACTA-10405135004,10405,10405135004,4,507,69,87,60,91,19,18,1
ACTA-10501135005,10501,10501135005,5,619,81,137,108,23,4,26,1
ACTA-10101135006,10101,10101135006,6,512,111,124,4,12,0,4,1
ACTA-10102135007,10102,10102135007,7,382,82,26,59,17,5,7,1
ACTA-10103135008,10103,10103135008,8,436,72,78,67,29,16,14,1
ACTA-10201135009,10201,10201135009,9,335,13,21,46,29,4,4,1
ACTA-10202135010,10202,10202135010,10,797,198,191,121,158,17,6,1
ACTA-10301135011,10301,10301135011,11,565,100,112,95,51,14,25,1
ACTA-10302135012,10302,10302135012,12,687,154,35,40,113,12,17,1
ACTA-10303135013,10303,10303135013,13,281,48,48,36,13,8,14,1
ACTA-10304135014,10304,10304135014,14,383,36,46,11,53,16,10,1
ACTA-10401135015,10401,10401135015,15,790,28,186,107,61,24,18,1
ACTA-10402135016,10402,10402135016,16,197,45,21,10,10,6,8,1
ACTA-10403135017,10403,10403135017,17,188,7,44,12,8,1,6,1
ACTA-10404135018,10404,10404135018,18,332,40,44,44,60,10,15,1
ACTA-10405135019,10405,10405135019,19,359,25,85,31,62,7,9,1
ACTA-10501135020,10501,10501135020,20,441,4,79,53,71,14,6,1
ACTA-10101136001,10101,10101136001,1,682,66,135,96,55,15,15,1
ACTA-10102136002,10102,10102136002,2,415,39,12,14,40,5,1,1
ACTA-10103136003,10103,10103136003,3,620,102,66,11,64,12,5,1
ACTA-10201136004,10201,10201136004,4,365,22,70,53,42,2,16,1
ACTA-10202136005,10202,10202136005,5,351,76,36,63,66,16,10,1
ACTA-10301136006,10301,10301136006,6,751,134,123,18,80,19,11,1
ACTA-10302136007,10302,10302136007,7,302,56,71,13,25,15,14,1
ACTA-10303136008,10303,10303136008,8,609,89,59,108,2,6,23,1
ACTA-10304136009,10304,10304136009,9,582,143,80,49,28,5,13,1
ACTA-10401136010,10401,10401136010,10,612,87,26,21,55,25,26,1
ACTA-10402136011,10402,10402136011,11,498,73,60,61,29,2,19,1
ACTA-10403136012,10403,10403136012,12,860,51,99,33,121,43,21,1
ACTA-10404136013,10404,10404136013,13,671,150,46,132,122,16,9,1
ACTA-10405136014,10405,10405136014,14,453,51,56,19,28,17,10,1
ACTA-10501136015,10501,10501136015,15,444,51,89,20,36,0,20,1
ACTA-10101136016,10101,10101136016,16,559,37,137,20,107,9,24,1
ACTA-10102136017,10102,10102136017,17,429,2,25,5,37,13,13,1
ACTA-10103136018,10103,10103136018,18,636,45,15,14,58,20,21,1
ACTA-10201136019,10201,10201136019,19,905,67,218,161,25,36,5,1
ACTA-10202136020,10202,10202136020,20,588,10,131,66,77,19,26,1
ACTA-10301137001,10301,10301137001,1,745,74,74,25,96,25,10,1
ACTA-10302137002,10302,10302137002,2,632,35,11,15,61,31,9,1
ACTA-10303137003,10303,10303137003,3,271,42,50,43,12,11,5,1
ACTA-10304137004,10304,10304137004,4,605,3,132,108,20,23,26,1
ACTA-10401137005,10401,10401137005,5,415,35,2,82,33,4,6,1
ACTA-10402137006,10402,10402137006,6,710,10,25,0,91,17,9,1
ACTA-10403137007,10403,10403137007,7,152,23,19,2,13,0,5,1
ACTA-10404137008,10404,10404137008,8,424,84,35,32,45,6,4,1
ACTA-10405137009,10405,10405137009,9,162,35,32,29,8,5,4,1
ACTA-10501137010,10501,10501137010,10,362,39,15,39,27,18,9,1
ACTA-10101137011,10101,10101137011,11,174,21,29,25,26,0,0,1
ACTA-10102137012,10102,10102137012,12,436,9,73,38,25,20,17,1
ACTA-10103137013,10103,10103137013,13,628,41,147,67,5,22,2,1
ACTA-10201137014,10201,10201137014,14,255,56,62,8,34,7,3,1
ACTA-10202137015,10202,10202137015,15,486,119,111,93,12,22,2,1
ACTA-10301137016,10301,10301137016,16,463,19,54,1,71,8,10,1
ACTA-10302137017,10302,10302137017,17,883,42,145,14,63,26,2,1
ACTA-10303137018,10303,10303137018,18,479,115,101,16,33,9,9,1
ACTA-10304137019,10304,10304137019,19,540,99,23,96,54,3,5,1
ACTA-10401137020,10401,10401137020,20,322,14,5,37,55,6,0,1
ACTA-10402138001,10402,10402138001,1,159,29,9,13,31,7,7,1
ACTA-10403138002,10403,10403138002,2,189,31,43,31,26,9,4,1
ACTA-10404138003,10404,10404138003,3,606,116,78,64,29,12,2,1
ACTA-10405138004,10405,10405138004,4,252,57,13,35,8,5,10,1
ACTA-10501138005,10501,10501138005,5,220,15,24,43,5,1,6,1
ACTA-10101138006,10101,10101138006,6,201,24,8,20,39,4,6,1
ACTA-10102138007,10102,10102138007,7,576,5,59,66,88,10,5,1
ACTA-10103138008,10103,10103138008,8,237,4,3,46,23,5,8,1
ACTA-10201138009,10201,10201138009,9,645,11,108,30,0,2,3,1
ACTA-10202138010,10202,10202138010,10,828,131,190,9,42,12,40,1
ACTA-10301138011,10301,10301138011,11,513,10,51,92,65,24,17,1
ACTA-10302138012,10302,10302138012,12,318,53,16,44,50,1,5,1
ACTA-10303138013,10303,10303138013,13,821,77,78,146,115,19,10,1
ACTA-10304138014,10304,10304138014,14,808,193,19,155,95,38,28,1
ACTA-10401138015,10401,10401138015,15,366,15,46,25,18,1,10,1
ACTA-10402138016,10402,10402138016,16,496,101,33,36,67,21,15,1
ACTA-10403138017,10403,10403138017,17,526,23,35,100,103,12,3,1
ACTA-10404138018,10404,10404138018,18,191,6,24,20,14,7,6,1
ACTA-10405138019,10405,10405138019,19,649,148,69,72,103,22,22,1
ACTA-10501138020,10501,10501138020,20,808,74,10,54,142,17,5,1
ACTA-10101139001,10101,10101139001,1,170,30,7,20,0,6,5,1
ACTA-10102139002,10102,10102139002,2,515,6,30,76,31,13,8,1
ACTA-10103139003,10103,10103139003,3,315,30,64,34,23,3,8,1
ACTA-10201139004,10201,10201139004,4,641,96,26,109,40,5,31,1
ACTA-10202139005,10202,10202139005,5,368,1,86,54,60,11,9,1
ACTA-10301139006,10301,10301139006,6,232,36,51,0,22,0,2,1
ACTA-10302139007,10302,10302139007,7,401,0,54,16,20,6,15,1
ACTA-10303139008,10303,10303139008,8,639,124,87,37,102,0,15,1
ACTA-10304139009,10304,10304139009,9,342,53,82,17,43,15,12,1
ACTA-10401139010,10401,10401139010,10,497,27,25,65,75,13,9,1
ACTA-10402139011,10402,10402139011,11,622,9,33,49,95,22,22,1
ACTA-10403139012,10403,10403139012,12,733,151,83,10,42,6,9,1
ACTA-10404139013,10404,10404139013,13,575,1,125,1,73,14,11,1
ACTA-10405139014,10405,10405139014,14,748,150,154,54,95,4,36,1
ACTA-10501139015,10501,10501139015,15,695,88,112,54,95,29,10,1
ACTA-10101139016,10101,10101139016,16,491,73,79,91,57,12,8,1
ACTA-10102139017,10102,10102139017,17,762,62,83,60,88,10,32,1
ACTA-10103139018,10103,10103139018,18,670,166,75,65,28,8,2,1
ACTA-10201139019,10201,10201139019,19,924,89,136,159,122,39,5,1
ACTA-10202139020,10202,10202139020,20,452,40,97,8,50,13,19,1
ACTA-10301140001,10301,10301140001,1,339,80,82,6,23,1,7,1
ACTA-10302140002,10302,10302140002,2,804,75,6,39,33,11,27,1
ACTA-10303140003,10303,10303140003,3,942,162,107,107,71,21,12,1
ACTA-10304140004,10304,10304140004,4,567,66,118,7,23,25,9,1
ACTA-10401140005,10401,10401140005,5,807,73,103,152,115,13,38,1
ACTA-10402140006,10402,10402140006,6,940,97,154,144,16,26,32,1
ACTA-10403140007,10403,10403140007,7,937,231,167,35,82,12,5,1
ACTA-10404140008,10404,10404140008,8,851,49,188,135,102,24,22,1
ACTA-10405140009,10405,10405140009,9,342,37,31,45,58,11,3,1
ACTA-10501140010,10501,10501140010,10,892,32,77,162,11,19,34,1
ACTA-10101140011,10101,10101140011,11,543,100,27,39,57,5,1,1
ACTA-10102140012,10102,10102140012,12,379,53,5,72,3,4,17,1
ACTA-10103140013,10103,10103140013,13,418,76,27,23,21,0,14,1
ACTA-10201140014,10201,10201140014,14,574,39,136,45,57,23,14,1
ACTA-10202140015,10202,10202140015,15,699,169,70,38,8,17,4,1
ACTA-10301140016,10301,10301140016,16,187,13,35,27,15,3,5,1
ACTA-10302140017,10302,10302140017,17,277,16,9,55,25,7,7,1
ACTA-10303140018,10303,10303140018,18,648,4,60,120,116,17,14,1
ACTA-10304140019,10304,10304140019,19,523,25,63,50,42,15,12,1
ACTA-10401140020,10401,10401140020,20,886,188,92,143,12,33,12,1
ACTA-10402141001,10402,10402141001,1,792,127,176,40,135,26,11,1
ACTA-10403141002,10403,10403141002,2,392,25,63,42,46,4,13,1
ACTA-10404141003,10404,10404141003,3,546,0,32,4,8,5,1,1
ACTA-10405141004,10405,10405141004,4,159,26,34,13,13,1,7,1
ACTA-10501141005,10501,10501141005,5,273,53,51,30,22,13,11,1
ACTA-10101141006,10101,10101141006,6,217,13,30,6,1,7,0,1
ACTA-10102141007,10102,10102141007,7,836,61,74,42,131,0,24,1
ACTA-10103141008,10103,10103141008,8,303,72,63,49,5,14,1,1
ACTA-10201141009,10201,10201141009,9,728,74,160,54,120,29,13,1
ACTA-10202141010,10202,10202141010,10,313,4,17,3,53,9,14,1
ACTA-10301141011,10301,10301141011,11,650,47,59,68,87,3,28,1
ACTA-10302141012,10302,10302141012,12,665,143,14,58,69,24,2,1
ACTA-10303141013,10303,10303141013,13,408,16,1,43,44,19,4,1
ACTA-10304141014,10304,10304141014,14,785,37,81,140,92,36,7,1
ACTA-10401141015,10401,10401141015,15,422,103,32,40,19,13,16,1
ACTA-10402141016,10402,10402141016,16,875,184,131,25,42,24,15,1
ACTA-10403141017,10403,10403141017,17,938,133,211,107,21,27,3,1
ACTA-10404141018,10404,10404141018,18,725,97,163,98,85,1,2,1
ACTA-10405141019,10405,10405141019,19,714,93,48,125,8,35,34,1
ACTA-10501141020,10501,10501141020,20,875,76,76,50,39,7,7,1
ACTA-10101142001,10101,10101142001,1,725,136,126,124,14,24,30,1
ACTA-10102142002,10102,10102142002,2,475,37,18,68,29,9,17,1
ACTA-10103142003,10103,10103142003,3,642,9,7,66,95,5,12,1
ACTA-10201142004,10201,10201142004,4,179,42,40,24,9,5,4,1
ACTA-10202142005,10202,10202142005,5,300,15,18,23,37,5,14,1
ACTA-10301142006,10301,10301142006,6,580,144,79,93,83,12,24,1
ACTA-10302142007,10302,10302142007,7,305,60,57,48,20,11,9,1
ACTA-10303142008,10303,10303142008,8,592,101,71,102,4,13,24,1
ACTA-10304142009,10304,10304142009,9,842,200,128,55,41,0,36,1
ACTA-10401142010,10401,10401142010,10,782,116,53,83,40,20,27,1
ACTA-10402142011,10402,10402142011,11,739,111,150,90,80,19,28,1
ACTA-10403142012,10403,10403142012,12,642,152,53,50,45,14,12,1
ACTA-10404142013,10404,10404142013,13,174,24,25,2,31,4,2,1
ACTA-10405142014,10405,10405142014,14,518,111,1,31,34,14,19,1
ACTA-10501142015,10501,10501142015,15,607,12,106,64,100,24,0,1
ACTA-10101142016,10101,10101142016,16,930,110,203,113,110,33,19,1
ACTA-10102142017,10102,10102142017,17,790,14,87,95,29,14,38,1
ACTA-10103142018,10103,10103142018,18,779,144,20,93,134,5,12,1
ACTA-10201142019,10201,10201142019,19,926,25,93,182,142,19,11,1
ACTA-10202142020,10202,10202142020,20,846,141,189,121,101,21,5,1
ACTA-10301143001,10301,10301143001,1,784,160,60,5,156,0,25,1
ACTA-10302143002,10302,10302143002,2,380,30,53,66,53,19,16,1
ACTA-10303143003,10303,10303143003,3,469,110,64,3,83,22,6,1
ACTA-10304143004,10304,10304143004,4,846,68,54,57,43,34,3,1
ACTA-10401143005,10401,10401143005,5,899,137,192,166,7,37,7,1
ACTA-10402143006,10402,10402143006,6,402,41,29,21,5,0,16,1
ACTA-10403143007,10403,10403143007,7,435,15,69,7,60,4,20,1
ACTA-10404143008,10404,10404143008,8,737,52,69,17,50,22,15,1
ACTA-10405143009,10405,10405143009,9,416,82,11,22,1,11,20,1
ACTA-10501143010,10501,10501143010,10,719,174,68,128,16,32,25,1
ACTA-10101143011,10101,10101143011,11,836,16,168,17,93,8,6,1
ACTA-10102143012,10102,10102143012,12,556,82,87,12,8,14,11,1
ACTA-10103143013,10103,10103143013,13,893,61,172,31,173,23,43,1
ACTA-10201143014,10201,10201143014,14,662,109,81,43,77,24,29,1
ACTA-10202143015,10202,10202143015,15,566,106,45,107,3,9,16,1
ACTA-10301143016,10301,10301143016,16,466,42,87,6,8,13,19,1
ACTA-10302143017,10302,10302143017,17,257,6,61,10,45,9,2,1
ACTA-10303143018,10303,10303143018,18,228,49,29,2,36,7,2,1
ACTA-10304143019,10304,10304143019,19,667,130,7,78,98,9,3,1
ACTA-10401143020,10401,10401143020,20,555,77,33,2,8,7,25,1
ACTA-10402144001,10402,10402144001,1,219,6,51,17,4,10,7,1
ACTA-10403144002,10403,10403144002,2,637,107,111,18,13,17,23,1
ACTA-10404144003,10404,10404144003,3,434,32,56,49,2,13,10,1
ACTA-10405144004,10405,10405144004,4,313,73,43,8,41,1,7,1
ACTA-10501144005,10501,10501144005,5,744,117,107,15,88,16,1,1
ACTA-10101144006,10101,10101144006,6,526,124,8,50,89,22,21,1
ACTA-10102144007,10102,10102144007,7,396,55,37,48,6,7,18,1
ACTA-10103144008,10103,10103144008,8,613,58,34,115,51,20,15,1
ACTA-10201144009,10201,10201144009,9,792,110,192,109,37,30,25,1
ACTA-10202144010,10202,10202144010,10,211,28,11,40,5,7,9,1
ACTA-10301144011,10301,10301144011,11,855,81,111,47,133,41,22,1
ACTA-10302144012,10302,10302144012,12,490,112,107,51,36,20,20,1
ACTA-10303144013,10303,10303144013,13,230,49,33,41,4,8,9,1
ACTA-10304144014,10304,10304144014,14,266,40,60,39,6,4,1,1
ACTA-10401144015,10401,10401144015,15,365,82,53,20,52,0,9,1
ACTA-10402144016,10402,10402144016,16,676,79,162,24,103,20,11,1
ACTA-10403144017,10403,10403144017,17,493,110,29,79,41,2,16,1
ACTA-10404144018,10404,10404144018,18,865,0,184,45,14,32,10,1
ACTA-10405144019,10405,10405144019,19,549,107,109,3,95,27,17,1
ACTA-10501144020,10501,10501144020,20,706,12,21,139,87,5,4,1
ACTA-10101145001,10101,10101145001,1,294,19,50,58,21,6,6,1
ACTA-10102145002,10102,10102145002,2,668,140,93,98,29,11,20,1
ACTA-10103145003,10103,10103145003,3,620,20,102,83,51,4,17,1
ACTA-10201145004,10201,10201145004,4,642,98,156,7,34,9,17,1
ACTA-10202145005,10202,10202145005,5,444,53,108,7,57,13,3,1
ACTA-10301145006,10301,10301145006,6,931,4,190,179,49,36,4,1
ACTA-10302145007,10302,10302145007,7,765,79,11,137,138,35,12,1
ACTA-10303145008,10303,10303145008,8,777,164,153,33,108,16,34,1
ACTA-10304145009,10304,10304145009,9,225,24,23,2,29,7,1,1
ACTA-10401145010,10401,10401145010,10,665,149,130,75,17,23,12,1
ACTA-10402145011,10402,10402145011,11,539,124,134,73,38,23,26,1
ACTA-10403145012,10403,10403145012,12,366,36,57,42,52,10,0,1
ACTA-10404145013,10404,10404145013,13,334,28,18,3,56,0,14,1
ACTA-10405145014,10405,10405145014,14,257,26,32,25,23,8,12,1
ACTA-10501145015,10501,10501145015,15,850,47,20,93,41,23,40,1
ACTA-10101145016,10101,10101145016,16,246,6,20,20,19,10,11,1
ACTA-10102145017,10102,10102145017,17,602,114,58,36,100,3,6,1
ACTA-10103145018,10103,10103145018,18,674,62,95,39,7,4,6,1
ACTA-10201145019,10201,10201145019,19,562,132,112,65,94,3,25,1
ACTA-10202145020,10202,10202145020,20,617,104,48,64,42,17,28,1
ACTA-10301146001,10301,10301146001,1,640,92,84,108,117,0,29,1
ACTA-10302146002,10302,10302146002,2,382,66,55,13,58,13,4,1
ACTA-10303146003,10303,10303146003,3,437,58,2,32,28,6,0,1
ACTA-10304146004,10304,10304146004,4,892,1,58,6,7,9,27,1
ACTA-10401146005,10401,10401146005,5,383,11,55,2,6,7,15,1
ACTA-10402146006,10402,10402146006,6,753,153,27,136,20,30,2,1
ACTA-10403146007,10403,10403146007,7,378,23,50,31,38,17,13,1
ACTA-10404146008,10404,10404146008,8,480,91,47,40,55,3,17,1
ACTA-10405146009,10405,10405146009,9,683,63,146,126,83,22,32,1
ACTA-10501146010,10501,10501146010,10,458,45,94,65,56,9,1,1
ACTA-10101146011,10101,10101146011,11,195,1,26,5,23,7,4,1
ACTA-10102146012,10102,10102146012,12,183,5,26,6,4,2,0,1
ACTA-10103146013,10103,10103146013,13,782,50,15,155,121,13,33,1
ACTA-10201146014,10201,10201146014,14,849,128,17,102,159,14,19,1
ACTA-10202146015,10202,10202146015,15,525,70,122,38,12,7,24,1
ACTA-10301146016,10301,10301146016,16,354,72,45,20,41,2,14,1
ACTA-10302146017,10302,10302146017,17,380,53,29,58,63,3,8,1
ACTA-10303146018,10303,10303146018,18,604,93,36,2,33,18,21,1
ACTA-10304146019,10304,10304146019,19,211,17,34,27,24,6,0,1
ACTA-10401146020,10401,10401146020,20,371,6,92,73,30,11,12,1
ACTA-10402147001,10402,10402147001,1,440,81,21,53,88,22,8,1
ACTA-10403147002,10403,10403147002,2,775,90,116,21,46,1,23,1
ACTA-10404147003,10404,10404147003,3,894,76,107,26,119,18,34,1
ACTA-10405147004,10405,10405147004,4,190,20,29,24,12,1,5,1
ACTA-10501147005,10501,10501147005,5,847,163,51,161,17,0,14,1
ACTA-10101147006,10101,10101147006,6,375,35,70,24,54,16,3,1
ACTA-10102147007,10102,10102147007,7,240,56,48,34,29,10,4,1
ACTA-10103147008,10103,10103147008,8,803,75,46,65,103,19,34,1
ACTA-10201147009,10201,10201147009,9,714,150,123,35,98,11,28,1
ACTA-10202147010,10202,10202147010,10,936,71,79,121,159,14,15,1
ACTA-10301147011,10301,10301147011,11,220,55,17,14,15,2,6,1
ACTA-10302147012,10302,10302147012,12,191,4,4,10,36,5,5,1
ACTA-10303147013,10303,10303147013,13,771,79,97,87,135,22,30,1
ACTA-10304147014,10304,10304147014,14,343,58,38,19,60,3,2,1
ACTA-10401147015,10401,10401147015,15,451,46,7,62,39,2,16,1
ACTA-10402147016,10402,10402147016,16,189,40,33,8,3,9,9,1
ACTA-10403147017,10403,10403147017,17,521,62,22,58,0,6,9,1
ACTA-10404147018,10404,10404147018,18,514,14,9,48,81,7,8,1
ACTA-10405147019,10405,10405147019,19,891,152,67,60,130,38,24,1
ACTA-10501147020,10501,10501147020,20,538,99,133,4,30,20,26,1
ACTA-10101148001,10101,10101148001,1,324,38,43,36,13,2,4,1
ACTA-10102148002,10102,10102148002,2,892,16,128,106,166,41,3,1
ACTA-10103148003,10103,10103148003,3,708,101,125,67,59,16,27,1
ACTA-10201148004,10201,10201148004,4,462,27,46,71,46,12,11,1
ACTA-10202148005,10202,10202148005,5,214,3,13,27,11,1,5,1
ACTA-10301148006,10301,10301148006,6,467,8,110,41,92,13,17,1
ACTA-10302148007,10302,10302148007,7,620,80,106,93,99,1,7,1
ACTA-10303148008,10303,10303148008,8,311,58,4,30,56,5,8,1
ACTA-10304148009,10304,10304148009,9,844,105,11,61,97,2,0,1
ACTA-10401148010,10401,10401148010,10,932,146,40,66,150,39,3,1
ACTA-10402148011,10402,10402148011,11,537,85,38,96,97,14,12,1
ACTA-10403148012,10403,10403148012,12,385,84,1,69,31,17,15,1
ACTA-10404148013,10404,10404148013,13,858,16,36,62,124,30,18,1
ACTA-10405148014,10405,10405148014,14,276,43,23,23,7,5,12,1
ACTA-10501148015,10501,10501148015,15,215,41,2,3,42,2,1,1
ACTA-10101148016,10101,10101148016,16,402,43,68,73,1,18,18,1
ACTA-10102148017,10102,10102148017,17,373,66,71,66,57,14,11,1
ACTA-10103148018,10103,10103148018,18,209,8,30,14,33,1,0,1
ACTA-10201148019,10201,10201148019,19,356,38,11,14,56,0,1,1
ACTA-10202148020,10202,10202148020,20,293,39,65,2,12,11,3,1
ACTA-10301149001,10301,10301149001,1,568,130,39,82,68,24,11,1
ACTA-10302149002,10302,10302149002,2,419,10,51,77,21,14,16,1
ACTA-10303149003,10303,10303149003,3,461,11,12,68,16,6,3,1
ACTA-10304149004,10304,10304149004,4,232,18,26,12,37,4,3,1
ACTA-10401149005,10401,10401149005,5,811,36,191,38,42,0,32,1
ACTA-10402149006,10402,10402149006,6,260,0,51,44,15,8,6,1
ACTA-10403149007,10403,10403149007,7,725,117,166,100,128,1,35,1
ACTA-10404149008,10404,10404149008,8,484,71,24,12,94,15,12,1
ACTA-10405149009,10405,10405149009,9,420,30,45,53,47,10,19,1
ACTA-10501149010,10501,10501149010,10,510,68,33,0,66,4,3,1
ACTA-10101149011,10101,10101149011,11,622,73,93,92,121,9,21,1
ACTA-10102149012,10102,10102149012,12,414,47,100,32,36,11,0,1
ACTA-10103149013,10103,10103149013,13,758,0,97,58,124,10,25,1
ACTA-10201149014,10201,10201149014,14,473,7,62,2,68,8,4,1
ACTA-10202149015,10202,10202149015,15,244,42,50,25,42,4,6,1
ACTA-10301149016,10301,10301149016,16,921,109,153,138,45,10,19,1
ACTA-10302149017,10302,10302149017,17,292,16,56,28,16,14,6,1
ACTA-10303149018,10303,10303149018,18,563,61,89,2,36,0,7,1
ACTA-10304149019,10304,10304149019,19,295,56,15,39,55,1,12,1
ACTA-10401149020,10401,10401149020,20,543,62,83,19,85,17,23,1
ACTA-10402150001,10402,10402150001,1,835,178,35,134,145,8,17,1
ACTA-10403150002,10403,10403150002,2,214,51,11,32,36,10,2,1
ACTA-10404150003,10404,10404150003,3,761,48,153,87,65,10,4,1
ACTA-10405150004,10405,10405150004,4,511,68,104,86,35,12,14,1
ACTA-10501150005,10501,10501150005,5,650,4,34,105,116,15,19,1
ACTA-10101150006,10101,10101150006,6,926,51,24,158,62,3,23,1
ACTA-10102150007,10102,10102150007,7,616,53,117,109,110,22,18,1
ACTA-10103150008,10103,10103150008,8,495,111,80,41,93,2,12,1
