nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-10303132013,10303,10303132013,13,274,23,0,8,52,2,10,1
ACTA-10304132014,10304,10304132014,14,193,6,31,20,5,8,8,1
ACTA-10401132015,10401,10401132015,15,392,26,68,75,66,7,9,1
ACTA-10402132016,10402,10402132016,16,802,162,108,71,156,7,18,1
ACTA-10403132017,10403,10403132017,17,162,32,20,22,23,2,1,1
ACTA-10404132018,10404,10404132018,18,350,62,38,18,35,8,8,1
ACTA-10405132019,10405,10405132019,19,416,93,71,50,56,6,13,1
ACTA-ERROR-10501132020,10501,10501132020,20,482,482,38,25,50,26,30,1
ACTA-10101133001,10101,10101133001,1,926,135,28,91,42,41,42,1
ACTA-10102133002,10102,10102133002,2,855,164,45,15,117,30,26,1
ACTA-10103133003,10103,10103133003,3,923,94,54,96,53,29,4,1
ACTA-10201133004,10201,10201133004,4,493,21,113,7,30,19,9,1
ACTA-10202133005,10202,10202133005,5,941,162,159,165,74,22,15,1
ACTA-10301133006,10301,10301133006,6,924,135,81,152,79,27,44,1
ACTA-10302133007,10302,10302133007,7,829,107,84,120,24,5,13,1
ACTA-10303133008,10303,10303133008,8,500,41,118,67,78,21,17,1
ACTA-10304133009,10304,10304133009,9,194,10,35,29,30,1,1,1
ACTA-ERROR-10401133010,10401,10401133010,10,890,890,58,14,17,13,28,1
ACTA-10402133011,10402,10402133011,11,856,163,213,167,48,27,35,1
ACTA-10403133012,10403,10403133012,12,357,2,77,25,6,13,1,1
ACTA-10404133013,10404,10404133013,13,610,75,26,18,105,11,22,1
ACTA-10405133014,10405,10405133014,14,277,17,25,17,42,13,11,1
ACTA-10501133015,10501,10501133015,15,276,26,39,39,0,5,3,1
ACTA-10101133016,10101,10101133016,16,539,95,74,58,29,18,9,1
ACTA-10102133017,10102,10102133017,17,302,30,6,6,16,8,2,1
ACTA-10103133018,10103,10103133018,18,392,38,92,20,7,17,17,1
ACTA-10201133019,10201,10201133019,19,803,63,110,22,27,4,24,1
ACTA-ERROR-10202133020,10202,10202133020,20,716,716,70,48,40,30,28,1
ACTA-10301134001,10301,10301134001,1,187,8,25,25,33,1,4,1
ACTA-10302134002,10302,10302134002,2,491,108,94,42,48,7,23,1
ACTA-10303134003,10303,10303134003,3,361,31,19,47,72,8,18,1
ACTA-10304134004,10304,10304134004,4,183,29,40,7,20,8,3,1
ACTA-10401134005,10401,10401134005,5,806,32,66,128,129,15,3,1
ACTA-10402134006,10402,10402134006,6,246,61,58,45,0,0,1,1
ACTA-10403134007,10403,10403134007,7,930,28,161,154,12,34,45,1
ACTA-10404134008,10404,10404134008,8,791,100,138,23,48,6,22,1
ACTA-10405134009,10405,10405134009,9,263,17,25,1,16,6,6,1
ACTA-ERROR-10501134010,10501,10501134010,10,358,358,67,49,24,10,13,1
ACTA-10101134011,10101,10101134011,11,561,135,47,39,83,26,16,1
ACTA-10102134012,10102,10102134012,12,838,186,55,18,15,24,2,1
ACTA-10103134013,10103,10103134013,13,903,158,64,62,120,43,3,1
ACTA-10201134014,10201,10201134014,14,472,99,18,24,16,23,11,1
ACTA-10202134015,10202,10202134015,15,444,18,28,12,43,0,14,1
ACTA-10301134016,10301,10301134016,16,195,46,40,35,9,7,0,1
ACTA-10302134017,10302,10302134017,17,740,90,48,21,130,30,37,1
ACTA-10303134018,10303,10303134018,18,232,14,40,18,11,5,11,1
ACTA-10304134019,10304,10304134019,19,538,133,93,27,103,11,17,1
ACTA-ERROR-10401134020,10401,10401134020,20,632,632,26,43,24,9,25,1
ACTA-10402135001,10402,10402135001,1,273,43,27,20,24,3,1,1
ACTA-10403135002,10403,10403135002,2,678,93,96,75,106,25,5,1
ACTA-10404135003,10404,10404135003,3,714,49,28,132,31,11,30,1
ACTA-10405135004,10405,10405135004,4,521,16,19,23,98,18,8,1
ACTA-10501135005,10501,10501135005,5,233,50,57,38,11,10,7,1
ACTA-10101135006,10101,10101135006,6,779,66,9,111,72,28,15,1
ACTA-10102135007,10102,10102135007,7,769,95,170,98,39,13,21,1
ACTA-10103135008,10103,10103135008,8,752,146,123,118,129,31,26,1
ACTA-10201135009,10201,10201135009,9,892,190,151,108,78,39,26,1
ACTA-ERROR-10202135010,10202,10202135010,10,466,466,31,42,51,11,16,1
ACTA-10301135011,10301,10301135011,11,438,68,83,82,59,18,18,1
ACTA-10302135012,10302,10302135012,12,228,6,33,23,42,0,8,1
ACTA-10303135013,10303,10303135013,13,159,5,25,11,31,0,4,1
ACTA-10304135014,10304,10304135014,14,184,21,0,25,29,2,1,1
ACTA-10401135015,10401,10401135015,15,748,57,171,35,137,36,28,1
ACTA-10402135016,10402,10402135016,16,933,77,8,2,97,31,4,1
ACTA-10403135017,10403,10403135017,17,525,54,121,44,98,8,2,1
ACTA-10404135018,10404,10404135018,18,233,47,56,23,26,10,5,1
ACTA-10405135019,10405,10405135019,19,861,70,40,129,125,23,21,1
ACTA-ERROR-10501135020,10501,10501135020,20,567,567,67,46,10,19,30,1
ACTA-10101136001,10101,10101136001,1,205,51,41,33,34,10,5,1
ACTA-10102136002,10102,10102136002,2,500,81,59,28,1,10,1,1
ACTA-10103136003,10103,10103136003,3,495,122,6,61,9,15,13,1
ACTA-10201136004,10201,10201136004,4,340,21,85,66,11,16,11,1
ACTA-10202136005,10202,10202136005,5,751,63,179,32,142,4,17,1
ACTA-10301136006,10301,10301136006,6,838,125,203,121,60,16,34,1
ACTA-10302136007,10302,10302136007,7,458,14,24,34,9,17,4,1
ACTA-10303136008,10303,10303136008,8,727,30,60,28,30,18,27,1
ACTA-10304136009,10304,10304136009,9,454,106,1,28,8,1,10,1
ACTA-ERROR-10401136010,10401,10401136010,10,422,422,71,41,31,13,15,1
ACTA-10402136011,10402,10402136011,11,180,18,26,7,35,9,9,1
ACTA-10403136012,10403,10403136012,12,150,9,6,20,16,3,6,1
ACTA-10404136013,10404,10404136013,13,202,41,16,31,32,7,3,1
ACTA-10405136014,10405,10405136014,14,328,42,20,41,19,6,7,1
ACTA-10501136015,10501,10501136015,15,523,9,5,87,69,7,6,1
ACTA-10101136016,10101,10101136016,16,220,0,3,29,35,7,4,1
ACTA-10102136017,10102,10102136017,17,424,86,46,4,34,3,20,1
ACTA-10103136018,10103,10103136018,18,660,146,90,81,73,9,21,1
ACTA-10201136019,10201,10201136019,19,850,45,41,134,53,12,40,1
ACTA-ERROR-10202136020,10202,10202136020,20,590,590,80,21,50,11,16,1
ACTA-10301137001,10301,10301137001,1,657,115,7,77,122,5,25,1
ACTA-10302137002,10302,10302137002,2,619,14,125,63,79,3,20,1
ACTA-10303137003,10303,10303137003,3,754,105,32,18,57,5,32,1
ACTA-10304137004,10304,10304137004,4,582,91,143,99,55,1,8,1
ACTA-10401137005,10401,10401137005,5,668,7,144,10,72,21,9,1
ACTA-10402137006,10402,10402137006,6,815,109,159,4,83,23,2,1
ACTA-10403137007,10403,10403137007,7,571,12,31,5,96,27,24,1
ACTA-10404137008,10404,10404137008,8,279,33,47,20,16,7,13,1
ACTA-10405137009,10405,10405137009,9,157,16,9,22,28,0,1,1
ACTA-ERROR-10501137010,10501,10501137010,10,458,458,27,32,20,17,20,1
ACTA-10101137011,10101,10101137011,11,881,62,66,92,124,38,14,1
ACTA-10102137012,10102,10102137012,12,635,11,38,87,29,7,27,1
ACTA-10103137013,10103,10103137013,13,155,21,1,28,2,3,0,1
ACTA-10201137014,10201,10201137014,14,540,14,109,20,30,18,3,1
ACTA-10202137015,10202,10202137015,15,301,62,12,22,43,13,4,1
ACTA-10301137016,10301,10301137016,16,544,51,10,32,41,20,17,1
ACTA-10302137017,10302,10302137017,17,874,82,173,69,17,39,2,1
ACTA-10303137018,10303,10303137018,18,502,95,67,59,53,25,11,1
ACTA-10304137019,10304,10304137019,19,600,120,124,39,56,27,21,1
ACTA-ERROR-10401137020,10401,10401137020,20,378,378,31,23,38,13,20,1
ACTA-10402138001,10402,10402138001,1,225,20,10,16,30,10,1,1
ACTA-10403138002,10403,10403138002,2,551,31,123,96,29,10,17,1
ACTA-10404138003,10404,10404138003,3,376,24,18,16,23,10,13,1
ACTA-10405138004,10405,10405138004,4,488,107,27,97,8,24,12,1
ACTA-10501138005,10501,10501138005,5,310,3,22,47,20,8,3,1
ACTA-10101138006,10101,10101138006,6,615,69,126,51,64,16,21,1
ACTA-10102138007,10102,10102138007,7,829,13,126,156,88,24,18,1
ACTA-10103138008,10103,10103138008,8,177,20,24,6,31,6,5,1
ACTA-10201138009,10201,10201138009,9,225,32,43,16,19,2,6,1
ACTA-ERROR-10202138010,10202,10202138010,10,928,928,31,39,15,21,5,1
ACTA-10301138011,10301,10301138011,11,211,2,0,28,20,9,7,1
ACTA-10302138012,10302,10302138012,12,488,108,12,96,43,14,23,1
ACTA-10303138013,10303,10303138013,13,639,156,156,31,95,20,2,1
ACTA-10304138014,10304,10304138014,14,674,23,23,88,6,12,19,1
ACTA-10401138015,10401,10401138015,15,864,91,194,75,13,8,0,1
ACTA-10402138016,10402,10402138016,16,813,111,2,18,18,11,23,1
ACTA-10403138017,10403,10403138017,17,381,67,33,45,44,6,11,1
ACTA-10404138018,10404,10404138018,18,378,72,48,75,38,5,9,1
ACTA-10405138019,10405,10405138019,19,415,66,39,54,4,17,0,1
ACTA-ERROR-10501138020,10501,10501138020,20,374,374,27,43,44,13,29,1
ACTA-10101139001,10101,10101139001,1,903,94,192,105,147,30,32,1
ACTA-10102139002,10102,10102139002,2,504,109,97,42,3,15,20,1
ACTA-10103139003,10103,10103139003,3,653,105,60,76,53,17,15,1
ACTA-10201139004,10201,10201139004,4,716,84,108,55,28,27,24,1
ACTA-10202139005,10202,10202139005,5,626,145,17,28,13,12,3,1
ACTA-10301139006,10301,10301139006,6,186,19,18,13,2,0,1,1
ACTA-10302139007,10302,10302139007,7,279,63,53,53,55,2,9,1
ACTA-10303139008,10303,10303139008,8,606,76,85,73,58,13,23,1
ACTA-10304139009,10304,10304139009,9,717,161,110,112,111,9,27,1
ACTA-ERROR-10401139010,10401,10401139010,10,287,287,34,16,23,24,27,1
ACTA-10402139011,10402,10402139011,11,894,75,163,87,60,21,13,1
ACTA-10403139012,10403,10403139012,12,487,52,115,31,10,2,7,1
ACTA-10404139013,10404,10404139013,13,477,88,13,36,94,20,13,1
ACTA-10405139014,10405,10405139014,14,394,3,71,60,70,4,18,1
ACTA-10501139015,10501,10501139015,15,936,108,159,11,34,21,32,1
ACTA-10101139016,10101,10101139016,16,335,8,39,18,15,4,10,1
ACTA-10102139017,10102,10102139017,17,421,34,96,53,8,16,0,1
ACTA-10103139018,10103,10103139018,18,847,6,202,124,51,7,3,1
ACTA-10201139019,10201,10201139019,19,881,216,64,148,159,10,8,1
ACTA-ERROR-10202139020,10202,10202139020,20,352,352,73,15,13,24,21,1
ACTA-10301140001,10301,10301140001,1,714,47,170,43,75,14,24,1
ACTA-10302140002,10302,10302140002,2,478,110,2,90,28,23,2,1
ACTA-10303140003,10303,10303140003,3,685,67,66,85,134,31,17,1
ACTA-10304140004,10304,10304140004,4,239,49,47,12,28,4,1,1
ACTA-10401140005,10401,10401140005,5,250,9,8,26,32,9,12,1
ACTA-10402140006,10402,10402140006,6,681,19,123,126,9,33,11,1
ACTA-10403140007,10403,10403140007,7,487,61,87,33,67,7,21,1
ACTA-10404140008,10404,10404140008,8,701,175,150,54,72,0,35,1
ACTA-10405140009,10405,10405140009,9,913,21,70,162,151,22,30,1
ACTA-ERROR-10501140010,10501,10501140010,10,868,868,80,50,16,6,25,1
ACTA-10101140011,10101,10101140011,11,294,59,17,34,39,13,4,1
ACTA-10102140012,10102,10102140012,12,365,70,4,9,51,8,3,1
ACTA-10103140013,10103,10103140013,13,660,2,107,106,10,28,17,1
ACTA-10201140014,10201,10201140014,14,859,75,161,119,27,7,30,1
ACTA-10202140015,10202,10202140015,15,179,17,31,25,11,0,1,1
ACTA-10301140016,10301,10301140016,16,946,122,172,24,81,13,47,1
ACTA-10302140017,10302,10302140017,17,613,72,81,43,17,10,4,1
ACTA-10303140018,10303,10303140018,18,937,89,170,137,173,35,19,1
ACTA-10304140019,10304,10304140019,19,689,26,45,80,38,4,26,1
ACTA-ERROR-10401140020,10401,10401140020,20,814,814,68,30,43,19,28,1
ACTA-10402141001,10402,10402141001,1,292,26,11,3,16,2,10,1
ACTA-10403141002,10403,10403141002,2,392,61,80,17,77,0,4,1
ACTA-10404141003,10404,10404141003,3,425,9,1,65,39,6,11,1
ACTA-10405141004,10405,10405141004,4,686,74,64,54,10,0,4,1
ACTA-10501141005,10501,10501141005,5,546,69,135,95,41,26,16,1
ACTA-10101141006,10101,10101141006,6,837,84,55,114,131,27,16,1
ACTA-10102141007,10102,10102141007,7,888,166,169,137,92,22,25,1
ACTA-10103141008,10103,10103141008,8,627,82,140,24,23,12,13,1
ACTA-10201141009,10201,10201141009,9,636,50,84,45,78,29,27,1
ACTA-ERROR-10202141010,10202,10202141010,10,830,830,26,36,27,27,5,1
ACTA-10301141011,10301,10301141011,11,767,37,185,30,95,22,4,1
ACTA-10302141012,10302,10302141012,12,288,37,15,37,4,11,6,1
ACTA-10303141013,10303,10303141013,13,572,90,123,20,102,2,13,1
ACTA-10304141014,10304,10304141014,14,904,31,184,111,69,43,10,1
ACTA-10401141015,10401,10401141015,15,910,116,198,35,52,13,1,1
ACTA-10402141016,10402,10402141016,16,249,0,1,15,32,8,8,1
ACTA-10403141017,10403,10403141017,17,496,54,119,22,46,0,3,1
ACTA-10404141018,10404,10404141018,18,304,72,40,40,15,0,8,1
ACTA-10405141019,10405,10405141019,19,218,29,30,31,32,2,5,1
ACTA-ERROR-10501141020,10501,10501141020,20,740,740,49,10,41,11,22,1
ACTA-10101142001,10101,10101142001,1,588,20,117,0,19,14,13,1
ACTA-10102142002,10102,10102142002,2,250,54,6,0,16,4,7,1
ACTA-10103142003,10103,10103142003,3,393,29,65,77,29,5,5,1
ACTA-10201142004,10201,10201142004,4,289,61,63,39,15,8,1,1
ACTA-10202142005,10202,10202142005,5,787,138,183,114,1,8,19,1
ACTA-10301142006,10301,10301142006,6,835,75,153,70,11,38,39,1
ACTA-10302142007,10302,10302142007,7,172,8,20,23,19,7,5,1
ACTA-10303142008,10303,10303142008,8,774,113,86,30,124,4,29,1
ACTA-10304142009,10304,10304142009,9,615,139,96,116,29,25,27,1
ACTA-ERROR-10401142010,10401,10401142010,10,547,547,65,57,28,12,27,1
ACTA-10402142011,10402,10402142011,11,489,17,9,0,23,10,24,1
ACTA-10403142012,10403,10403142012,12,800,180,35,19,19,36,29,1
ACTA-10404142013,10404,10404142013,13,486,36,108,67,76,6,13,1
ACTA-10405142014,10405,10405142014,14,724,3,126,112,20,28,12,1
ACTA-10501142015,10501,10501142015,15,836,67,147,19,133,35,11,1
ACTA-10101142016,10101,10101142016,16,896,172,216,36,117,4,11,1
ACTA-10102142017,10102,10102142017,17,706,46,152,36,9,1,34,1
ACTA-10103142018,10103,10103142018,18,907,103,128,162,158,35,11,1
ACTA-10201142019,10201,10201142019,19,737,83,91,99,82,17,25,1
ACTA-ERROR-10202142020,10202,10202142020,20,860,860,31,11,28,15,20,1
ACTA-10301143001,10301,10301143001,1,837,23,75,19,163,8,18,1
ACTA-10302143002,10302,10302143002,2,671,130,14,3,77,5,20,1
ACTA-10303143003,10303,10303143003,3,324,34,48,32,29,9,10,1
ACTA-10304143004,10304,10304143004,4,853,13,77,146,125,11,8,1
ACTA-10401143005,10401,10401143005,5,762,101,183,151,88,7,5,1
ACTA-10402143006,10402,10402143006,6,388,96,48,1,22,1,14,1
ACTA-10403143007,10403,10403143007,7,403,51,97,48,46,6,17,1
ACTA-10404143008,10404,10404143008,8,829,80,205,127,131,17,5,1
ACTA-10405143009,10405,10405143009,9,764,44,190,43,43,9,10,1
ACTA-ERROR-10501143010,10501,10501143010,10,878,878,23,10,21,25,11,1
ACTA-10101143011,10101,10101143011,11,421,68,74,2,41,17,12,1
ACTA-10102143012,10102,10102143012,12,650,147,90,101,67,11,0,1
ACTA-10103143013,10103,10103143013,13,422,105,101,82,26,21,5,1
ACTA-10201143014,10201,10201143014,14,666,109,6,67,124,1,23,1
ACTA-10202143015,10202,10202143015,15,923,76,71,180,80,19,13,1
ACTA-10301143016,10301,10301143016,16,579,95,67,102,19,2,28,1
ACTA-10302143017,10302,10302143017,17,758,61,171,148,79,29,31,1
ACTA-10303143018,10303,10303143018,18,813,137,23,28,55,4,26,1
ACTA-10304143019,10304,10304143019,19,535,99,73,84,71,15,3,1
ACTA-ERROR-10401143020,10401,10401143020,20,662,662,28,39,55,28,5,1
ACTA-10402144001,10402,10402144001,1,652,27,127,70,79,32,8,1
ACTA-10403144002,10403,10403144002,2,417,47,6,56,19,15,6,1
ACTA-10404144003,10404,10404144003,3,873,74,59,16,159,42,31,1
ACTA-10405144004,10405,10405144004,4,874,156,75,57,82,2,28,1
ACTA-10501144005,10501,10501144005,5,773,13,85,2,39,32,18,1
ACTA-10101144006,10101,10101144006,6,687,36,92,77,107,13,15,1
ACTA-10102144007,10102,10102144007,7,948,169,228,85,42,46,18,1
ACTA-10103144008,10103,10103144008,8,851,154,163,164,14,17,40,1
ACTA-10201144009,10201,10201144009,9,347,68,81,26,7,15,14,1
ACTA-ERROR-10202144010,10202,10202144010,10,856,856,30,57,54,15,10,1
ACTA-10301144011,10301,10301144011,11,181,15,23,29,19,1,3,1
ACTA-10302144012,10302,10302144012,12,225,51,43,22,24,0,9,1
ACTA-10303144013,10303,10303144013,13,323,53,27,1,51,6,7,1
ACTA-10304144014,10304,10304144014,14,490,100,17,89,50,16,12,1
ACTA-10401144015,10401,10401144015,15,301,28,6,9,45,2,1,1
ACTA-10402144016,10402,10402144016,16,745,152,90,78,129,8,0,1
ACTA-10403144017,10403,10403144017,17,901,158,127,180,69,5,4,1
ACTA-10404144018,10404,10404144018,18,775,188,84,30,150,6,37,1
ACTA-10405144019,10405,10405144019,19,789,187,76,96,134,37,31,1
ACTA-ERROR-10501144020,10501,10501144020,20,280,280,46,51,33,11,30,1
ACTA-10101145001,10101,10101145001,1,928,161,117,137,28,20,7,1
ACTA-10102145002,10102,10102145002,2,816,53,49,125,97,31,37,1
ACTA-10103145003,10103,10103145003,3,599,127,96,51,75,14,22,1
ACTA-10201145004,10201,10201145004,4,764,17,63,40,48,32,22,1
ACTA-10202145005,10202,10202145005,5,528,90,30,103,82,14,5,1
ACTA-10301145006,10301,10301145006,6,588,112,108,19,15,15,1,1
ACTA-10302145007,10302,10302145007,7,191,31,38,32,20,1,8,1
ACTA-10303145008,10303,10303145008,8,181,33,31,26,33,3,0,1
ACTA-10304145009,10304,10304145009,9,853,36,189,166,156,39,26,1
ACTA-ERROR-10401145010,10401,10401145010,10,646,646,52,47,51,21,21,1
ACTA-10402145011,10402,10402145011,11,327,40,45,50,39,13,2,1
ACTA-10403145012,10403,10403145012,12,845,25,58,6,5,22,22,1
ACTA-10404145013,10404,10404145013,13,758,25,54,120,138,24,32,1
ACTA-10405145014,10405,10405145014,14,308,23,26,48,44,3,3,1
ACTA-10501145015,10501,10501145015,15,453,95,87,87,14,6,22,1
ACTA-10101145016,10101,10101145016,16,552,78,121,49,6,23,8,1
ACTA-10102145017,10102,10102145017,17,853,89,9,91,146,18,25,1
ACTA-10103145018,10103,10103145018,18,565,97,128,13,93,16,11,1
ACTA-10201145019,10201,10201145019,19,608,21,77,12,97,20,30,1
ACTA-ERROR-10202145020,10202,10202145020,20,903,903,44,12,39,29,24,1
ACTA-10301146001,10301,10301146001,1,760,105,18,0,8,37,2,1
ACTA-10302146002,10302,10302146002,2,552,116,85,18,63,22,25,1
ACTA-10303146003,10303,10303146003,3,609,83,78,49,21,18,8,1
ACTA-10304146004,10304,10304146004,4,737,62,99,97,146,9,26,1
ACTA-10401146005,10401,10401146005,5,783,28,157,85,150,23,5,1
ACTA-10402146006,10402,10402146006,6,737,156,122,118,22,25,5,1
ACTA-10403146007,10403,10403146007,7,874,109,8,93,106,16,8,1
ACTA-10404146008,10404,10404146008,8,171,10,3,13,20,3,0,1
ACTA-10405146009,10405,10405146009,9,515,102,101,18,89,5,4,1
ACTA-ERROR-10501146010,10501,10501146010,10,608,608,33,53,57,28,14,1
ACTA-10101146011,10101,10101146011,11,197,1,48,25,2,6,9,1
ACTA-10102146012,10102,10102146012,12,605,121,101,48,101,16,9,1
ACTA-10103146013,10103,10103146013,13,257,62,23,50,29,6,7,1
ACTA-10201146014,10201,10201146014,14,550,15,66,30,17,4,27,1
ACTA-10202146015,10202,10202146015,15,542,121,117,25,86,13,1,1
ACTA-10301146016,10301,10301146016,16,685,151,73,91,54,11,12,1
ACTA-10302146017,10302,10302146017,17,236,27,34,18,37,6,10,1
ACTA-10303146018,10303,10303146018,18,425,90,44,84,63,18,8,1
ACTA-10304146019,10304,10304146019,19,275,8,6,49,18,11,0,1
ACTA-ERROR-10401146020,10401,10401146020,20,584,584,28,11,56,19,30,1
ACTA-10402147001,10402,10402147001,1,513,11,65,89,76,3,1,1
ACTA-10403147002,10403,10403147002,2,337,79,9,55,45,16,12,1
ACTA-10404147003,10404,10404147003,3,618,124,77,35,50,14,18,1
ACTA-10405147004,10405,10405147004,4,193,8,20,31,8,1,2,1
ACTA-10501147005,10501,10501147005,5,585,42,91,56,111,19,12,1
ACTA-10101147006,10101,10101147006,6,206,20,43,7,11,6,0,1
ACTA-10102147007,10102,10102147007,7,673,153,44,125,40,17,1,1
ACTA-10103147008,10103,10103147008,8,300,53,7,18,40,5,11,1
ACTA-10201147009,10201,10201147009,9,327,71,43,60,9,7,1,1
ACTA-ERROR-10202147010,10202,10202147010,10,535,535,64,56,37,11,8,1
ACTA-10301147011,10301,10301147011,11,284,59,1,35,14,4,4,1
ACTA-10302147012,10302,10302147012,12,438,95,48,67,82,19,0,1
ACTA-10303147013,10303,10303147013,13,882,78,79,52,14,31,35,1
ACTA-10304147014,10304,10304147014,14,675,109,34,105,52,17,18,1
ACTA-10401147015,10401,10401147015,15,550,72,4,72,23,18,4,1
ACTA-10402147016,10402,10402147016,16,650,133,52,80,101,24,2,1
ACTA-10403147017,10403,10403147017,17,696,115,109,13,83,10,2,1
ACTA-10404147018,10404,10404147018,18,555,57,138,89,4,14,19,1
ACTA-10405147019,10405,10405147019,19,209,24,39,26,38,7,9,1
ACTA-ERROR-10501147020,10501,10501147020,20,349,349,71,46,44,17,17,1
ACTA-10101148001,10101,10101148001,1,868,212,40,109,7,7,37,1
ACTA-10102148002,10102,10102148002,2,726,153,31,129,41,10,17,1
ACTA-10103148003,10103,10103148003,3,817,70,39,147,136,15,20,1
ACTA-10201148004,10201,10201148004,4,607,89,28,94,13,27,29,1
ACTA-10202148005,10202,10202148005,5,360,61,64,26,45,3,6,1
ACTA-10301148006,10301,10301148006,6,711,162,40,0,94,35,15,1
ACTA-10302148007,10302,10302148007,7,332,72,77,15,29,1,14,1
ACTA-10303148008,10303,10303148008,8,716,145,39,132,136,29,33,1
ACTA-10304148009,10304,10304148009,9,164,24,31,29,21,8,8,1
ACTA-ERROR-10401148010,10401,10401148010,10,478,478,20,17,51,23,23,1
ACTA-10402148011,10402,10402148011,11,284,13,58,1,39,9,0,1
ACTA-10403148012,10403,10403148012,12,910,201,54,42,83,45,29,1
ACTA-10404148013,10404,10404148013,13,728,37,150,142,26,30,0,1
ACTA-10405148014,10405,10405148014,14,528,75,3,6,31,1,12,1
ACTA-10501148015,10501,10501148015,15,658,75,27,60,92,31,7,1
ACTA-10101148016,10101,10101148016,16,239,18,17,15,33,11,1,1
ACTA-10102148017,10102,10102148017,17,464,63,90,62,5,11,6,1
ACTA-10103148018,10103,10103148018,18,439,13,99,12,9,19,0,1
ACTA-10201148019,10201,10201148019,19,644,48,29,36,11,9,17,1
ACTA-ERROR-10202148020,10202,10202148020,20,499,499,31,57,52,23,12,1
ACTA-10301149001,10301,10301149001,1,189,42,5,12,14,5,8,1
ACTA-10302149002,10302,10302149002,2,727,137,55,48,22,16,7,1
ACTA-10303149003,10303,10303149003,3,591,45,58,98,92,17,4,1
ACTA-10304149004,10304,10304149004,4,551,39,137,84,72,15,6,1
ACTA-10401149005,10401,10401149005,5,405,33,90,27,64,13,13,1
ACTA-10402149006,10402,10402149006,6,230,15,14,41,12,6,0,1
ACTA-10403149007,10403,10403149007,7,669,156,17,26,3,25,9,1
ACTA-10404149008,10404,10404149008,8,385,32,57,38,5,15,6,1
ACTA-10405149009,10405,10405149009,9,199,12,8,6,33,5,7,1
ACTA-ERROR-10501149010,10501,10501149010,10,314,314,32,28,27,14,22,1
ACTA-10101149011,10101,10101149011,11,269,32,55,8,3,6,5,1
ACTA-10102149012,10102,10102149012,12,891,10,17,132,0,22,15,1
ACTA-10103149013,10103,10103149013,13,936,189,185,103,47,20,15,1
ACTA-10201149014,10201,10201149014,14,861,89,111,52,86,20,4,1
ACTA-10202149015,10202,10202149015,15,805,151,159,24,77,36,17,1
ACTA-10301149016,10301,10301149016,16,764,82,87,134,25,18,35,1
ACTA-10302149017,10302,10302149017,17,245,61,42,47,40,6,3,1
ACTA-10303149018,10303,10303149018,18,819,152,103,145,65,1,20,1
ACTA-10304149019,10304,10304149019,19,444,5,93,41,57,7,10,1
